ScreenName,AuthorID,TweetID,Text,TweetDate,isReply,RetweetCount,ReplyCount,LikeCount,QuoteCount,Language,PossibleSensitive,Source,1stURLStart,1stURLEnd,1stURL,1stURLExp,2ndURLStart,2ndURLEnd,2ndURL,2ndURLExp,3rdURLStart,3rdURLEnd,3rdURL,3rdURLExp
AmyKlobuchar,33537967,1484728274462728194,"We just passed the first tech competition bill ever out of senate judiciary on a 16-6 vote. 

This is what we’re up against:

Tech companies spent almost $70 million lobbying Washington in 2021 as Congress sought to rein in their power https://t.co/hmFRIqCZMX",2022-01-22 03:23:00+00:00,False,192,58,834,12,en,False,Twitter for iPhone,236,259,https://t.co/hmFRIqCZMX,https://www.washingtonpost.com/technology/2022/01/21/tech-lobbying-in-washington/,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484692846967988229,"Great to join Senator Hoeven, the Army Corps of Engineers, and local leaders to discuss the transformative impact of the Fargo-Moorhead Diversion Project. So happy we were able to secure the funding for this vital project.",2022-01-22 01:02:13+00:00,False,87,17,676,1,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484666940933222401,"There is so much we can do to make Americans’ lives better, from working on lowering costs for child care to making prescriptions more affordable. I am not giving up on any of it.",2022-01-21 23:19:17+00:00,False,1610,585,12943,73,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484624167018315780,"Yes, it does! 

https://t.co/wnJIuCi5Rv",2022-01-21 20:29:19+00:00,False,99,65,683,6,en,False,Twitter for iPhone,16,39,https://t.co/wnJIuCi5Rv,https://www.startribune.com/voting-rights-fails-but-fight-goes-on/600137808/,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484590750193139723,A bipartisan group of Senators went to Ukraine to make it clear that we stand with them against Russian aggression. We stand united in support of their democracy. https://t.co/LgUv7jpTVH,2022-01-21 18:16:31+00:00,False,222,164,1356,27,en,False,Twitter for iPhone,163,186,https://t.co/LgUv7jpTVH,https://twitter.com/amyklobuchar/status/1484590750193139723/video/1,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484566074104426497,"For the first time since the dawn of the internet, a major tech competition bill is being sent to the Senate floor. 

https://t.co/hohP8KeFaI",2022-01-21 16:38:28+00:00,False,186,42,1334,13,en,False,Twitter for iPhone,118,141,https://t.co/hohP8KeFaI,https://www.cnbc.com/2022/01/20/senate-committee-votes-to-advance-major-tech-antitrust-bill.html,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484535262357364745,Just got off an early morning flight from D.C. …No place like home! ❄️ https://t.co/LLX30aiZJf,2022-01-21 14:36:02+00:00,False,104,211,4556,25,en,False,Twitter for iPhone,71,94,https://t.co/LLX30aiZJf,https://twitter.com/amyklobuchar/status/1484535262357364745/photo/1,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484340693547974660,"Martin Luther King Jr. once said that disappointment is finite, but hope is infinite. We will fight on. https://t.co/8q3o56ztMs",2022-01-21 01:42:53+00:00,False,367,121,2795,19,en,False,Twitter for iPhone,104,127,https://t.co/8q3o56ztMs,https://twitter.com/amyklobuchar/status/1484340693547974660/video/1,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484310951323058177,"Great news for the Fargo-Moorhead community and Red River Valley region: @SenJohnHoeven and I have secured $437 million in federal funding for permanent flood protection! This is going to protect more than 200,000 people in the area.",2022-01-20 23:44:42+00:00,False,121,33,1085,9,en,False,Twitter for iPhone,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AmyKlobuchar,33537967,1484268442668707841,This is important! Every single household in the U.S. can now order four at-home rapid test kits right now. For free! Testing is a critical way to help stop the spread of COVID. Get yours now: https://t.co/rZrYZpVyxq,2022-01-20 20:55:47+00:00,False,97,68,437,9,en,False,Twitter for iPhone,193,216,https://t.co/rZrYZpVyxq,https://www.covidtests.gov/,NA,NA,NA,NA,NA,NA,NA,NA
